HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
1.28,14530,28352,18083,6157,196.16,190.29,14172.62376,32.152,1364,2564,260,1829,1621,298,30.4,8.65E+13,33308.77966,1.17E+16,2704031.516
1.25,14745,27331,16583,6848,201.119,200.286,13992.84348,32.167,1386,2565,262,1958.5,1635,295,30.35,1.51E+14,55508.9881,7.17E+15,1607567.779
1.11,14809,25165,15281,5959,211.056,210.29,14363.65832,34.298,1342,2566,336,2101.5,1658,298,32.25,1.69E+14,68100.32814,9.02E+15,1941026.442
0.8,15153,23644,11018,8033,201.071,199.109,13926.35308,26.553,1335,2571,303,2608.667,1666,293,29.95,9.53E+13,39112.43898,4.17E+16,8842529.936
0.78,15421,22235,9149,9302,201.724,197.973,14321.98432,33.5,1326,2574,362,2473.333,1654,301,30.9,1.45E+14,60882.95559,1.71E+16,3714322.444
0.72,14528,21940,14099,8049,206.338,180.313,14025.31144,39.792,1357,3372,320,1587,1665,295,30.25,2.95E+14,115390.4446,1.01E+16,2149074.565
0.87,14435,24940,18513,8069,205.57,179.811,14306.89548,49.837,1426,3373,260,1634,1675,300,30.6,1.99E+14,67185.98009,3.67E+15,765815.3641
0.91,14821,23978,8881,9237,195.911,195.623,13911.2241,29.457,1348,2575,350,2804,1697,293,29.25,1.80E+14,71648.99086,1.36E+17,27302796.19
0.91,14686,24042,11525,8193,196.293,195.413,14016.54396,31.378,1336,2576,337,2606.333,1687,295,29.6,1.75E+14,71842.22119,4.75E+16,9717309.656
0.89,14661,23998,12645,8105,194.938,195.72,14043.40192,30.311,1350,2577,314,2517.333,1660,295,28.2,1.51E+14,59939.577,1.81E+16,3876061.683
0.91,14237,24143,16510,8249,208.542,198.75,14275.0401,37.625,1372,3377,275,2965.667,1675,300,28.43,4.25E+13,16107.06,1.63E+16,3412044.987
0.69,14015,19929,13723,7625,209.306,198.877,13946.663,39.265,1350,3378,311,5061,1653,292,28.2,1.93E+14,76573.12,1.06E+16,2302513.91
0.71,14269,19924,14526,8358,209.833,198.833,14459.0916,33.146,1360,3379,299,4472.333,1642,300,29.2,1.40E+14,54532.14729,5.98E+15,1326462.787
0.59,14851,19011,11669,7489,198.807,179.585,14599.4824,35.872,1377,2578,304,1568,1675,302,31.4,9.42E+13,35292.77218,4.63E+16,9684823.067
0.73,14657,21681,15516,7686,195.167,185.036,14224.01136,39.813,1366,3381,287,2308,1664,296,29.75,6.27E+13,24041.97153,7.96E+15,1695910.992
0.74,15475,23350,13554,8005,196.732,180.158,14345.77418,30.255,1386,2579,286,1657,1642,300,27.35,9.23E+13,33891.62712,1.29E+16,2861616.116
0.71,15180,23367,13565,7978,202.532,181.312,14628.779,32.25,1379,2580,283,1696.5,1674,304,30.2,2.57E+14,95680.52661,1.01E+16,2102993.138
0.8,14571,21918,14944,9024,203.804,198.702,14657.5775,32.265,1342,3385,311,2220.333,1677,300,30.05,1.78E+14,71911.81017,7.19E+15,1493165.638
0.82,15616,23397,15054,7942,201.775,179.925,14757.47872,28.532,1381,2582,266,1556,1654,308,30.55,1.93E+14,71333.87678,9.67E+16,20927650.29
0.84,15492,23688,15667,6672,205.865,199.694,14680.8232,28.229,1367,2583,276,3374.667,1649,305,30.8,7.07E+13,26949.4454,1.64E+16,3575830.067
0.8,15820,23347,16569,7289,203.803,197.639,14764.43444,32.417,1389,2584,288,6256,1685,307,30.7,1.64E+14,59602.32542,9.21E+15,1885234.155
0.75,15739,21683,15098,9503,203.853,189.851,14719.59106,28.204,1338,3387,347,1991.667,1654,305,29.15,7.69E+13,31318.36,6.45E+16,13979584.14
0.79,14749,21961,17593,9505,202.629,190.982,14503.34668,33.776,1372,3388,292,1893,1695,300,29.8,2.23E+14,84398.601,3.69E+16,7428713.164
0.77,15046,21932,13993,9529,202.918,184.689,14352.75112,32.417,1346,3389,321,1933.333,1634,297,31.45,2.38E+14,95275.2926,2.18E+16,4891693.085
0.93,15203,24954,14285,9910,201.195,188.66,14565.15962,35.771,1369,3390,299,3362.25,1683,301,30.65,3.07E+13,11680.90884,1.88E+16,3868071.062
0.76,15286,21977,14632,9900,203.986,179.389,14192.51368,36.292,1390,3391,264,2994.5,1686,296,30.75,1.75E+14,63851.45293,5.87E+15,1202239.528
0.59,14405,19910,10646,8305,206.322,200.105,14165.00682,33.957,1351,2587,281,3066.333,1641,294,30.65,5.00E+13,19793.12328,1.61E+17,35671221.6
0.69,14800,20931,12817,7278,200.2,184.38,14290.00388,39.021,1355,2588,294,2627.5,1642,298,30.5,6.74E+13,26477.56271,1.71E+16,3784577.761
0.62,14275,20898,11500,8500,195.025,178.796,14091.7168,29.292,1346,3393,318,2107.667,1615,292,29.4,1.21E+14,48662.56932,1.56E+16,3622643.378
0.77,14914,21623,14003,7685,200.387,184.446,14429.26864,34.957,1353,2589,298,3102.333,1650,299,30.2,7.71E+13,30410.70525,1.63E+16,3561710.873
0.97,14748,24627,14887,9000,187.359,178.796,14247.00528,28.854,1387,3394,279,2591.667,1648,296,30.1,6.66E+13,24417.24712,8.82E+15,1934928.153
0.73,14396,21597,13671,8600,191.671,178.796,14291.6564,29.604,1357,3395,299,2783.333,1697,295,31.1,5.24E+13,20517.05147,5.76E+15,1158362.439
0.68,13918,21597,13989,8700,184.838,178.796,14323.04652,29.521,1369,3396,267,2539,1667,294,29.5,6.32E+13,24106.18271,1.37E+16,2904564.836
0.5,14695,19647,11944,7568,203.335,188.71,14254.8102,29.667,1353,3397,336,1930.5,1647,300,28.5,6.03E+13,23821.61492,1.43E+16,3137562.957
0.89,14530,24657,17060,8754,211.88,208.776,14310.15036,36.104,1389,3398,291,2567.333,1649,300,30.4,6.70E+13,24469.91695,5.18E+15,1133541.484
0.72,14650,21661,15466,8538,201.031,191.633,14305.02878,44.426,1380,3399,265,2299,1650,300,31.95,1.02E+14,38019.28074,8.37E+15,1828967.808
0.59,15432,17040,10999,7975,203.011,181.761,14287.79808,34.292,1374,2592,319,1422,1682,297,29.7,1.46E+14,55081.19288,1.02E+17,21001457.79
0.81,15523,24676,15802,8716,200.543,196.772,14520.5574,44.417,1344,3400,319,2528.667,1663,303,29.8,2.62E+13,10529.44056,9.41E+15,2007882.932
0.83,14151,21937,16824,5939,197.543,192.772,14402.65986,64.354,1402,3401,274,1448,1670,302,29.85,2.63E+14,93125.04339,9.40E+15,1979455.219
0.64,15305,19211,14968,4259,202.889,195.597,15036.43748,68.188,1332,3404,356,1440,1642,313,30.65,2.17E+14,89746.95569,6.54E+15,1449404.688
0.72,14280,22242,14419,5761,194.868,196.972,13979.5937,40.146,1355,3405,317,2069.5,1699,293,31.55,1.79E+14,70160.51667,2.26E+16,4524102.452
0.84,15462,23036,14548,6481,199.186,196.056,14522.37936,30.217,1371,2594,290,1873.5,1605,304,29.95,1.52E+14,57599.21914,1.77E+16,4194920.058
0.76,15271,22242,14374,7458,205.1,200.1,14135.88776,29.521,1397,2595,260,1866,1655,296,30.3,2.97E+14,106514.9979,6.22E+15,1345849.456
0.59,16005,21060,10110,8505,204.489,200.042,14573.18438,28.447,1344,2596,311,1873,1660,307,29.95,2.28E+13,9218.779322,1.16E+16,2497217.04
0.54,16038,19977,12044,8479,199.791,198.982,14714.30684,29.298,1327,3407,334,1673,1603,308,30.65,1.70E+14,70923.66153,1.98E+16,4700723.184
0.69,14860,21984,15014,9682,199.873,198.982,14487.56384,39.717,1389,3408,270,1981.5,1651,304,29.15,4.28E+14,155977.2759,1.22E+16,2647078.227
0.6,14240,19950,9197,8507,186.578,185.527,13923.99914,31,1347,3409,312,2183,1638,293,31.45,2.73E+14,109244.9798,1.91E+16,4256022.366
1,16237,26851,17513,8491,204.913,192.609,14310.22964,29.542,1382,2600,307,2134,1681,299,29.7,1.65E+14,61267.80066,2.64E+16,5446561.869
0.72,15903,20928,14743,9196,188.196,182.071,14104.9742,25.5,1350,2601,314,2164.5,1685,296,29.9,1.20E+14,47856.55573,1.75E+16,3594403.97
0.7,15153,21406,13976,9548,204.372,197.343,14617.0032,28.109,1342,2602,333,1878,1678,307,29.3,5.56E+13,22413.01816,1.18E+16,2437840.681
0.84,15198,23541,13108,8541,202.521,196.875,14597.68108,27.104,1380,3415,277,2001.5,1660,300,29.05,7.25E+13,26971.25424,1.62E+16,3481687.936
0.56,14978,17647,12118,8476,213.92,194.5,14850.0218,25.085,1323,3416,333,1907.5,1690,306,30.1,4.75E+12,2013.447411,9.22E+15,1882303.227
0.8,15459,23481,14922,8114,204.467,189.893,14235.90064,25.979,1367,2604,316,1806,1667,293,30.6,5.24E+13,19887.37812,3.17E+16,6681432.746
0.89,15888,24523,15793,7254,215.078,210.078,14562.45252,26.688,1346,2607,291,1798,1684,302,30.35,1.93E+14,77314.58399,2.58E+16,5303707.573
0.98,14986,25021,16751,9888,188.065,181.852,14790.87016,32.217,1350,3423,312,2382,1685,307,31.45,6.31E+13,25028.80305,1.27E+16,2600418.104
0.84,15764,24342,11179,8500,200.029,193.746,14281.9682,26.867,1355,2609,304,2839.667,1677,297,30.3,2.01E+14,79042.93076,1.54E+16,3201818.465
0.82,16356,24306,13879,8506,200.516,194.246,14487.25168,27.689,1358,2610,291,2837.333,1680,301,30.1,1.94E+13,7579.365948,1.81E+16,3743744.712
0.8,16126,20854,15014,7346,200.767,180.1,14343.59356,27.125,1385,2612,288,2963,1679,296,29,1.66E+14,60902.51186,4.12E+16,8530484.151
0.85,14490,18169,17996,6177,214.232,194.627,14404.57532,28.122,1377,2613,262,2719.667,1675,298,28.95,9.35E+13,34983.37458,1.67E+16,3491306.15
0.8,14311,22983,16005,8563,179.48,178.693,14420.4344,33.149,1371,3428,283,2187.5,1657,298,29.65,8.48E+13,32154.80542,1.30E+16,2801795.723
0.58,15807,20674,12876,9737,199.512,189.185,14605.94428,31.319,1366,3429,304,2010,1651,305,30.05,6.96E+13,26685.85,7.33E+15,1598047.382
0.73,15374,21457,14274,8200,204.559,180.522,14392.3983,34.064,1373,2616,275,1992.333,1690,301,30.95,1.31E+14,49527.386,7.92E+15,1608364.227
0.79,14374,23735,15366,8271,199.603,198.085,14496.5387,34.191,1360,3436,309,3067.333,1655.9,300,30.05,5.82E+13,22551.60793,2.33E+16,5030571.707
0.96,14975,23949,18831,8200,204.08,211.997,14514.66206,56.375,1380,2626,265,2383.667,1700,303,29.55,1.05E+14,39119.06831,3.35E+16,6692182.567
0.76,15167,21520,9544,8632,198.748,199.689,14290.26388,25.083,1351,3459,314,2205,1676,300,29.5,3.33E+13,13212.35,8.22E+15,1714970.25
0.73,14584,22711,8580,8590,198.784,200.534,13898.446,27.271,1367,3462,294,2223,1707,302,20.5,2.55E+14,97588.39091,7.46E+15,1473894.283
0.58,15699,19093,5923,7282,201.759,196.014,14250.52432,28.255,1305,2643,366,1803.5,1654,297,30.9,8.70E+12,3816.662586,1.91E+17,41368220.96
0.74,15007,23518,13333,8346,200.721,197.992,14398.23856,34.208,1346,3471,300,3199,1653,302,28.9,5.91E+13,23679.516,1.19E+16,2593199.951
0.83,14973,22070,13020,8600,198.161,195.228,14637.73668,32.311,1379,2659,289,2770.667,1699,305,30.2,1.48E+14,55095.7722,5.88E+16,11734295.78
0.68,15075,20017,12855,8400,196.732,192.221,13602.255,32.067,1364,2662,286,2431.333,1700,295,20.1,7.62E+13,29292.75017,3.12E+16,6222160.506
0.92,14542,25395,14161,8124,198.768,199.657,14336.49444,27.979,1374,3481,291,2503.667,1666,300,29.4,1.71E+14,64417.43186,8.09E+15,1716951.942
0.87,14273,23910,14089,7607,198.81,198.81,13786.36366,30.553,1360,3482,288,2530.333,1673,290,30.15,1.20E+14,46498.65085,7.87E+15,1649404.032
0.96,15284,25962,16454,7633,202.541,180.791,14674.34276,35.234,1368,3485,303,2096.333,1686,307,30.05,4.55E+13,17378.34982,1.74E+16,3557171.296
0.81,15155,23544,10874,7964,198.786,195.198,14149.32492,24.271,1341,3488,306,2021,1636,297,30.3,3.23E+12,1306.513448,7.43E+15,1660995.259
0.95,14979,27844,11099,8511,189.714,196.672,13728.96728,27.229,1276,3496,381,1615,1665,295,30.35,5.30E+13,24856.04068,9.36E+15,1986524.792
0.97,15700,27238,17014,9271,198.73,189.111,14105.15776,29.851,1350,3498,317,1496.5,1660,303,29.75,1.49E+14,59135.74138,1.59E+16,3399310.407
0.71,15496,23157,15127,8503,198.73,188.008,14340.47028,27.271,1360,3501,329,1521.5,1672,304,30.1,3.42E+12,1321.985424,8.13E+15,1700820.33
0.94,15103,24606,14067,9101,196.581,194.668,14027.2938,27.83,1350,3504,335,2081.5,1674.2,300,29.45,8.64E+13,34183.45153,3.80E+16,7924284.735
0.92,14930,23922,12966,7452,201.217,197.284,13781.5178,27.556,1366,2680,291,2105.5,1694,294,30.35,1.81E+14,69394.16746,3.12E+16,6308850.596
0.93,14890,24328,14700,9109,198.718,198.451,14349.04628,32.447,1327,3506,314,2002.5,1662,304.5,29.7,6.51E+13,27214.41254,1.96E+16,4187481.592
0.76,15880,20837,15132,8960,204.94,202.451,14660.94032,37.511,1360,3514,304,1590,1664,307,30.4,3.25E+14,126219.7051,8.08E+15,1720894.9
0.69,14677,21770,14067,9180,195.359,185.58,14521.66056,33.729,1362,3521,314,1873,1690,303,31.75,1.38E+13,5321.378983,9.57E+15,1946392.595
0.63,15021,21879,8046,6271,204.427,206.073,14301.79854,22.319,1330,2683,338,1763.5,1698,300,31.05,2.19E+13,9094.226167,1.53E+17,30710086.79
0.82,16364,24907,11431,8077,206.067,200.88,14813.31212,21.167,1346,2684,319,2626.333,1657,309,31.15,8.21E+13,32872.14224,6.26E+15,1350338.712
0.92,14641,23728,17988,9330,198.732,198.732,14287.09842,26.872,1391,3529,271,1826.5,1698,298,30.15,4.49E+13,16260.44542,1.27E+16,2540850.879
0.82,14322,24797,13676,8549,323.526,197.66,14213.29836,30.042,1367,3532,288,2226,1657,297,30.3,1.05E+13,3994.586949,7.76E+15,1668193.344
0.83,14232,24887,15203,8621,216.66,198.751,14260.71468,49.652,1350,3536,318,2018.5,1677,295,29.45,2.33E+13,9222.06069,9.35E+15,1944925.258
0.67,14793,20826,11614,7493,196.196,191.595,14423.7696,30.563,1357,3538,326,2621.5,1656,300,29.6,6.10E+13,23850.07932,6.27E+15,1354640.54
0.73,14745,22662,14588,7758,201.14,199.225,14538.37504,25.935,1387,2699,281,1813.5,1656,300,29.95,1.85E+13,6777.878814,1.39E+16,2995746.949
0.92,15650,25593,18725,7240,206.651,202.735,15415.83428,37.563,1363,3552,308,5530.75,1670,318,29.25,3.11E+13,11974.44937,2.48E+16,5227466.63
0.99,14599,26063,17079,7245,210.808,184.513,14561.99956,36.17,1392,3556,256,2871,1640,302,29.9,6.76E+13,24479.83525,2.01E+16,4469315.689
0.6,15517,21716,11045,9550,192.971,193.582,14677.058,36.271,1336,3560,326,3985,1635,308,25.6,1.85E+14,75700.49898,2.15E+16,4819145.86
0.71,14374,22777,13023,7113,204.745,207.091,14106.36334,24.979,1340,2707,331,3416.667,1651,296,26.35,6.45E+12,2604.111186,1.79E+16,3895098.572
0.75,16114,23156,13236,8273,198.804,194.543,14514.3128,30.604,1333,3561,312,2442,1665,306,25.2,7.58E+13,31215.08746,5.25E+16,11155942.54
0.52,14902,24404,13355,8559,189.95,188.804,13991.87216,31.208,1325,3562,341,1372,1693,294,25.9,1.85E+13,7756.960678,1.28E+16,2587774.065
0.69,15143,18448,8411,6641,195.488,193.007,14336.88678,26.067,1306,2711,373,3118.5,1718,302,25.55,1.78E+14,78064.85388,4.70E+16,9099872.286
1.04,14722,23388,14627,6842,197.002,196.132,13953.42892,24.761,1372,2713,322,8606,1672,293,30,1.55E+14,58388.54597,9.22E+15,1930197.325
0.9,14905,20184,11628,6350,196.585,195.721,14200.74332,28.174,1320,2716,360,3824,1690,297,29.95,2.73E+13,11584.05254,1.54E+16,3132693.422
0.69,14603,20494,12631,7540,196.352,193.885,14053.6712,32.267,1329,3566,311,2216,1665,295,30.7,1.53E+14,63520.4939,7.82E+15,1660669.077
0.77,14490,21708,13965,8556,198.26,188.885,14079.07434,32.5,1362,3567,273,2111,1656,295,29.45,1.70E+14,65706.98809,7.01E+15,1512776.4
0.74,14462,21699,11796,8582,207.8,178.758,14325.46112,34.188,1335,3568,313,2151.5,1640,300,30.6,8.58E+13,35192.1661,6.32E+16,14054941.75
0.58,15261,19305,11860,6421,201.024,200.154,15078.42176,29.5,1315,2720,325,1897,1643,315,29.9,2.69E+13,11550.93207,2.31E+16,5101855.946
0.88,14193,24000,13272,7620,194.945,195.716,14008.28308,43.104,1350,3572,289,3011,1641,293,30.25,1.10E+14,43472.93034,8.17E+15,1812438.478
0.74,15101,22455,12618,7172,202.847,205.009,14510.00816,25.745,1355,3574,336,2860.333,1675,304,29.7,1.35E+13,5278.097627,2.63E+16,5481239.962
0.64,15716,19426,11567,7488,205.127,182.487,14676.11336,30.521,1335,2725,332,1522.5,1656,306,31.4,7.94E+13,32495.58475,1.11E+16,2388395.102
0.77,15086,21420,12864,6456,205.055,180.138,14307.89364,35.917,1357,2727,297,969,1666,300,29.85,4.75E+13,18567.26746,4.52E+16,9588665.199
0.57,15395,20435,9110,6439,206.095,188.558,14408.764,29.75,1368,2739,313,1556.5,1641,296,33.6,2.03E+14,77229.68373,4.98E+16,11011556.6
0.46,15867,22253,13084,9202,199.084,201.513,14922.45972,19.915,1352,3601,316,6956.667,1640,310,30.3,2.67E+13,10557.78847,8.24E+15,1832097.459
0.8,15866,23880,13536,6444,210.393,205.919,14673.38774,24.872,1326,2750,341,1593.5,1670,307,32.25,4.02E+13,16849.51373,3.77E+16,7941496.289
0.75,14992,26158,12052,9437,208.826,204.327,14559.66334,22.021,1316,3621,349,3228.333,1649,298,28.95,6.00E+12,2564.319322,1.38E+16,3020259.732
0.84,15608,23466,16603,7665,200.789,199.06,15038.78192,25.313,1352,2756,284,3558.667,1648,310,29.2,3.34E+12,1317.015085,9.89E+15,2162383.827
0.9,15559,25416,16235,7600,200.727,191.007,14962.0134,34.521,1382,2757,282,2583.667,1650,307,29.9,1.04E+14,38513.04115,1.49E+16,3249981.929
0.9,15704,25337,16840,7642,199.975,202.76,14470.843,29.596,1357,2758,310,2540.333,1669,302,30.4,1.02E+13,3976.883276,8.70E+15,1836409.566
0.84,15873,24926,15014,7658,200.819,193.774,14561.16652,31.255,1381,2760,316,2509.667,1681,300,30,4.47E+13,16576.21826,2.74E+16,5654659.693
0.74,15209,23353,15011,7650,201.003,195.561,14373.84722,27.083,1305,2761,340,2569.333,1693,298,30.75,9.57E+13,42029.7515,1.02E+16,2057910.694
0.93,15830,28560,15540,9890,200.085,196.876,14241.73672,29.729,1386,3628,289,1583.333,1651,294,29.7,2.21E+13,8132.439661,5.25E+15,1144945.282
0.65,16142,23644,12847,9002,195.207,189.25,14430.92814,28.522,1374,3638,317,3089,1651,296,29.25,5.35E+13,20058.67119,1.39E+16,3029186.764
0.8,15472,24078,13789,6423,203.813,206.938,14563.73584,32.208,1368,2778,303,1863,1678,299,29.9,6.05E+13,23086.98016,4.04E+16,8401369.246
0.68,15884,23321,13163,8991,200.122,199.192,14913.4784,31.14,1335,3647,342,1717.5,1658,307,30.1,1.52E+14,62613.50237,3.53E+16,7596380.283
0.62,14901,21911,12010,7620,200.813,199.938,14505.82622,28.396,1340,2782,323,1847.333,1641,301,30.25,2.48E+14,100810.0427,2.13E+16,4724542.363
0.58,15344,21332,12590,8750,204.512,196.57,14471.82904,26.255,1343,2783,305,2402,1650,302,25.2,3.58E+13,14395.47052,1.47E+16,3208414.016
0.71,15406,22363,16915,7616,208.381,197.533,14665.86632,26.521,1376,2787,296,2668.667,1689,306,25.5,1.84E+14,68715.68367,2.72E+16,5535596.167
0.82,14931,25348,13952,7750,200.047,196.289,14544.58136,28.146,1317,2789,337,2882.667,1668,305,25,1.43E+14,60997.35728,8.56E+15,1806725.503
0.71,15550,23005,14458,7790,200.841,197.57,14837.2538,28.729,1329,2791,337,2621.667,1675,310,25.5,4.15E+13,17240.2625,3.30E+16,6893361.497
0.7,15358,24081,15568,8268,203.134,178.98,14422.15916,34.019,1325,3656,348,2194.5,1678,300,26,7.49E+13,31464.38185,7.94E+15,1649423.347
0.49,15984,17521,13036,8864,200.172,197.521,14806.06516,22.75,1340,3658,327,2959.5,1645,304,30.6,4.63E+13,18805.59017,1.45E+16,3199368.952
0.67,14895,21584,11074,6441,200.748,200.11,14482.6968,35.638,1381,2796,290,2378.5,1636,299,29.4,1.38E+14,51313.37085,7.55E+15,1692612.37
0.74,15224,23006,11533,8694,205.336,197.986,14515.81796,39.191,1330,3701,353,2017.5,1656,300,30.4,1.28E+14,53336.52475,8.76E+15,1894392.375
0.52,15170,21405,13060,8685,199.719,198.868,14705.4004,29.66,1364,3702,311,1643.5,1688,303,29.75,2.25E+14,86760.95339,5.96E+15,1218602.368
0.62,15831,23014,15523,8717,203.91,180.418,14549.0112,30.542,1383,3703,277,1566.5,1650,302,29.1,1.57E+14,58208.025,5.60E+15,1224418.342
0.7,15520,22235,15321,8642,203.339,179.587,14792.25252,37.043,1353,3706,307,1485.5,1628,308,31,2.98E+14,117686.3292,6.28E+15,1428660.66
0.86,15531,25165,11431,9925,199.701,198.85,14523.933,24.745,1325,3711,366,3539.667,1692,299,30.9,1.88E+14,78786.02847,8.27E+15,1674027.173
0.92,15409,26196,13632,9742,213.454,211.628,14387.03734,24.25,1357,3714,329,1616,1671,300,30.45,2.37E+13,9256.970847,2.56E+16,5366881.305
0.94,14359,25325,16284,6445,200.623,192.567,14655.37992,31.696,1381,2840,285,2443,1685,304,31.1,2.55E+13,9437.982542,2.29E+16,4697803.045
1.01,15321,26202,15496,8960,200.121,198.85,14321.00564,26.583,1384,3715,279,2719.4,1687,299,30.6,5.14E+13,18958.30067,1.23E+16,2511028.199
0.93,14858,25548,15400,6800,200.608,199.725,14384.16934,27.188,1375,2841,278,2470.5,1649,300,31.85,5.72E+13,21422.26983,6.41E+15,1397317.576
0.87,15298,26285,14077,9054,209.467,208.239,14394.73836,27.787,1380,3716,304,2547,1662,300,30.55,2.18E+13,8090.979661,1.22E+16,2610103.865
0.8,15732,24299,14855,9258,199.613,198.874,13931.02236,27.348,1412,3717,279,1915.5,1686,295,31.8,1.43E+14,49725.69517,7.23E+15,1481578.591
0.75,15737,24494,10809,6413,200.682,188.286,14485.88564,23.468,1400,2842,267,1967,1667,305,29.25,2.30E+13,8209.63017,5.40E+16,11431829.57
0.58,16029,22879,10003,7605,200.602,193.657,14661.82,29.604,1360,2843,312,2232.333,1700,305,25.15,8.89E+13,34550.20136,4.89E+16,9776511.615
0.76,16479,24223,14924,8954,199.88,198.88,14336.7318,26.708,1393,3723,301,2086.5,1712,301,30.55,3.39E+13,12237.05483,1.15E+16,2254793.249
1.06,15971,26220,17571,9084,199.625,198.07,14221.6314,33.553,1360,3724,296,2070,1717,298,30.1,1.88E+14,72963.95085,8.38E+15,1623163.642
1.02,15002,24782,17208,8652,186.716,182.013,14220.03582,39.553,1390,2848,291,2597,1675,298,29.85,1.46E+14,53023.58034,6.85E+15,1431902.029
0.6,15790,19862,12011,9184,208.484,192.73,14164.42132,26.708,1338,3727,348,1521.5,1635,297,40.2,5.45E+13,22231.24864,1.34E+16,3002090.266
0.47,15194,18868,7688,8978,204.403,207.203,14292.90992,23.489,1320,3730,354,1918.5,1712,300,30.05,3.04E+13,12889.40345,6.25E+16,12232199.53
0.74,15340,20876,12572,9068,213.19,204.85,14453.0662,27.404,1387,3731,293,1681,1653,303,30.8,9.99E+13,36605.7045,1.31E+16,2850576.319
0.55,14580,20760,8565,8458,197.868,188.868,14382.52978,31.913,1332,3734,329,2696.333,1645,300,30.25,1.01E+14,41641.29085,1.69E+16,3734886.7
0.6,15446,20790,8087,8465,203.407,198.886,14196.58022,21.833,1370,3735,287,2136,1643,295,30.15,1.30E+14,49474.15492,2.01E+16,4438740.305
0.7,14525,21006,13008,6928,260.051,179.868,14491.5428,41.933,1372,2857,265,1681,1644,300,30.4,4.61E+13,17408.81119,1.22E+16,2688018.4
0.87,15881,21809,11419,8470,199.69,195.571,14719.03564,22.708,1329,3737,358,2204.5,1655,304,29.4,2.37E+14,98290.10441,5.93E+15,1280723.04
0.72,15627,21730,14415,8591,199.732,198.857,14902.57808,28.604,1367,3738,299,1982.5,1705,305,29.75,1.78E+14,67914.8385,6.88E+15,1358815.568
0.9,15930,25050,14860,9790,199.644,198.857,14834.81644,29.128,1346,3739,298,1679.5,1660,307,31.05,2.07E+14,82636.43741,5.80E+15,1241282.199
0.64,15106,18998,10473,7869,196.516,188.537,14519.6674,25.688,1369,2862,311,2756.667,1654,301,29.4,2.11E+13,8022.406316,5.03E+16,10910436.24
0.56,15432,18776,10517,9003,214.366,199.898,14357.90012,24.872,1378,2892,311,2486.333,1654,301,29.6,7.21E+12,2683.2236,1.51E+16,3256658.574
0.57,14926,18988,9069,7052,215.29,197.763,14157.47524,24.447,1293,2895,370,2637,1658,297,30.2,7.55E+13,34051.77305,4.71E+16,10125084
0.84,14980,25192,16039,9243,199.681,198.83,14103.18472,33.447,1413,3761,247,2142.5,1678,296,29.6,1.99E+13,6906.394068,9.12E+15,1894048.714
0.68,14815,21007,9964,7095,215.026,197.829,14064.57096,26.447,1303,2896,369,2413,1640,295,31.25,2.59E+13,11441.08068,2.79E+16,6193920.684
